"bird"	"csv"	"date"	"trial"	"lpath"	"rpath"	"lbucket"	"rbucket"	"optimal_r"	"lFR"	"rFR"	"RT"	"left"	"distance"	"session"	"phase"	"psession"	"optimal"	"ros"
"44W"	"E_Train.csv"	"08/28/15"	160	2	3	5	3	-1	1	1	8.394	1	2	16	"Equal Work"	1	"L"	0.375
"44W"	"E_Train.csv"	"08/28/15"	161	2	3	7	10	1	1	1	2.037	1	-3	16	"Equal Work"	1	"R"	0.588235294117647
"44W"	"E_Train.csv"	"08/28/15"	162	2	3	9	6	-1	1	1	10.376	1	3	16	"Equal Work"	1	"L"	0.4
"44W"	"E_Train.csv"	"08/28/15"	163	2	3	8	10	1	1	1	0.738	1	-2	16	"Equal Work"	1	"R"	0.555555555555556
"44W"	"E_Train.csv"	"08/28/15"	164	2	3	3	5	1	1	1	1.917	1	-2	16	"Equal Work"	1	"R"	0.625
"44W"	"E_Train.csv"	"08/28/15"	165	2	3	10	7	-1	1	1	5.828	1	3	16	"Equal Work"	1	"L"	0.411764705882353
"44W"	"E_Train.csv"	"08/28/15"	166	2	3	5	2	-1	1	1	3.423	1	3	16	"Equal Work"	1	"L"	0.285714285714286
"44W"	"E_Train.csv"	"08/28/15"	167	2	3	3	9	1	1	1	0.985	1	-6	16	"Equal Work"	1	"R"	0.75
"44W"	"E_Train.csv"	"08/28/15"	168	2	3	5	1	-1	1	1	1.964	1	4	16	"Equal Work"	1	"L"	0.166666666666667
"44W"	"E_Train.csv"	"08/28/15"	169	2	3	3	3	0	1	1	0.785	1	0	16	"Equal Work"	1	"N"	0.5
"44W"	"E_Train.csv"	"08/28/15"	170	2	3	10	9	-1	1	1	1.421	1	1	16	"Equal Work"	1	"L"	0.473684210526316
"44W"	"E_Train.csv"	"08/28/15"	171	2	3	1	9	1	1	1	1.186	1	-8	16	"Equal Work"	1	"R"	0.9
"44W"	"E_Train.csv"	"08/28/15"	172	2	3	8	8	0	1	1	2.841	1	0	16	"Equal Work"	1	"N"	0.5
"44W"	"E_Train.csv"	"08/28/15"	173	2	3	8	5	-1	1	1	3.754	1	3	16	"Equal Work"	1	"L"	0.384615384615385
"44W"	"E_Train.csv"	"08/28/15"	174	2	3	3	10	1	1	1	2.68	1	-7	16	"Equal Work"	1	"R"	0.769230769230769
"44W"	"E_Train.csv"	"08/28/15"	175	2	3	7	4	-1	1	1	5.502	1	3	16	"Equal Work"	1	"L"	0.363636363636364
"44W"	"E_Train.csv"	"08/28/15"	176	2	3	6	7	1	1	1	2.131	1	-1	16	"Equal Work"	1	"R"	0.538461538461538
"44W"	"E_Train.csv"	"08/28/15"	177	2	3	4	2	-1	1	1	2.462	1	2	16	"Equal Work"	1	"L"	0.333333333333333
"44W"	"E_Train.csv"	"08/28/15"	178	2	3	1	3	1	1	1	1.575	1	-2	16	"Equal Work"	1	"R"	0.75
"44W"	"E_Train.csv"	"08/28/15"	179	2	3	2	6	1	1	1	2.531	1	-4	16	"Equal Work"	1	"R"	0.75
"44W"	"E_Train.csv"	"08/28/15"	180	2	3	6	9	1	1	1	1.726	1	-3	16	"Equal Work"	1	"R"	0.6
"44W"	"E_Train.csv"	"08/28/15"	181	2	3	1	1	0	1	1	1.746	1	0	16	"Equal Work"	1	"N"	0.5
"44W"	"E_Train.csv"	"08/28/15"	182	2	3	2	5	1	1	1	1.268	1	-3	16	"Equal Work"	1	"R"	0.714285714285714
"44W"	"E_Train.csv"	"08/28/15"	183	2	3	4	9	1	1	1	0.789	1	-5	16	"Equal Work"	1	"R"	0.692307692307692
"44W"	"E_Train.csv"	"08/28/15"	184	2	3	5	9	1	1	1	2.305	1	-4	16	"Equal Work"	1	"R"	0.642857142857143
"44W"	"E_Train.csv"	"08/28/15"	185	2	3	10	6	-1	1	1	1.092	1	4	16	"Equal Work"	1	"L"	0.375
"44W"	"E_Train.csv"	"08/28/15"	186	2	3	9	7	-1	1	1	9.955	1	2	16	"Equal Work"	1	"L"	0.4375
"44W"	"E_Train.csv"	"08/28/15"	187	2	3	10	1	-1	1	1	2.214	0	9	16	"Equal Work"	1	"L"	0.0909090909090909
"44W"	"E_Train.csv"	"08/28/15"	188	2	3	4	8	1	1	1	2.237	1	-4	16	"Equal Work"	1	"R"	0.666666666666667
"44W"	"E_Train.csv"	"08/28/15"	189	2	3	7	9	1	1	1	1.604	1	-2	16	"Equal Work"	1	"R"	0.5625
"44W"	"E_Train.csv"	"08/28/15"	190	2	3	4	10	1	1	1	1.792	1	-6	16	"Equal Work"	1	"R"	0.714285714285714
"44W"	"E_Train.csv"	"08/28/15"	191	2	3	5	4	-1	1	1	7.936	1	1	16	"Equal Work"	1	"L"	0.444444444444444
"44W"	"E_Train.csv"	"08/28/15"	192	2	3	7	7	0	1	1	2.583	1	0	16	"Equal Work"	1	"N"	0.5
"44W"	"E_Train.csv"	"08/28/15"	193	2	3	8	2	-1	1	1	2.105	1	6	16	"Equal Work"	1	"L"	0.2
"44W"	"E_Train.csv"	"08/28/15"	194	2	3	1	4	1	1	1	1.762	1	-3	16	"Equal Work"	1	"R"	0.8
"44W"	"E_Train.csv"	"08/28/15"	195	2	3	9	5	-1	1	1	1.954	1	4	16	"Equal Work"	1	"L"	0.357142857142857
"44W"	"E_Train.csv"	"08/28/15"	196	2	3	6	8	1	1	1	1.35	1	-2	16	"Equal Work"	1	"R"	0.571428571428571
"44W"	"E_Train.csv"	"08/28/15"	197	2	3	7	2	-1	1	1	5.486	0	5	16	"Equal Work"	1	"L"	0.222222222222222
"44W"	"E_Train.csv"	"08/28/15"	198	2	3	8	1	-1	1	1	2.122	0	7	16	"Equal Work"	1	"L"	0.111111111111111
"44W"	"E_Train.csv"	"08/28/15"	199	2	3	4	4	0	1	1	1.097	1	0	16	"Equal Work"	1	"N"	0.5
"44W"	"E_Train.csv"	"08/28/15"	200	2	3	6	5	-1	1	1	2.464	1	1	16	"Equal Work"	1	"L"	0.454545454545455
"44W"	"E_Train.csv"	"08/29/15"	1	2	3	8	8	0	1	1	18.637	0	0	17	"Equal Work"	2	"N"	0.5
"44W"	"E_Train.csv"	"08/29/15"	2	2	3	7	8	1	1	1	1.017	0	-1	17	"Equal Work"	2	"R"	0.533333333333333
"44W"	"E_Train.csv"	"08/29/15"	3	2	3	6	4	-1	1	1	0.695	0	2	17	"Equal Work"	2	"L"	0.4
"44W"	"E_Train.csv"	"08/29/15"	4	2	3	4	4	0	1	1	2.01	0	0	17	"Equal Work"	2	"N"	0.5
"44W"	"E_Train.csv"	"08/29/15"	5	2	3	9	9	0	1	1	1.542	0	0	17	"Equal Work"	2	"N"	0.5
"44W"	"E_Train.csv"	"08/29/15"	6	2	3	6	5	-1	1	1	0.821	0	1	17	"Equal Work"	2	"L"	0.454545454545455
"44W"	"E_Train.csv"	"08/29/15"	7	2	3	7	3	-1	1	1	0.869	0	4	17	"Equal Work"	2	"L"	0.3
"44W"	"E_Train.csv"	"08/29/15"	8	2	3	4	10	1	1	1	0.956	0	-6	17	"Equal Work"	2	"R"	0.714285714285714
"44W"	"E_Train.csv"	"08/29/15"	9	2	3	8	10	1	1	1	0.379	0	-2	17	"Equal Work"	2	"R"	0.555555555555556
"44W"	"E_Train.csv"	"08/29/15"	10	2	3	4	7	1	1	1	0.79	0	-3	17	"Equal Work"	2	"R"	0.636363636363636
"44W"	"E_Train.csv"	"08/29/15"	11	2	3	9	3	-1	1	1	1.481	0	6	17	"Equal Work"	2	"L"	0.25
"44W"	"E_Train.csv"	"08/29/15"	12	2	3	1	6	1	1	1	1.237	0	-5	17	"Equal Work"	2	"R"	0.857142857142857
"44W"	"E_Train.csv"	"08/29/15"	13	2	3	3	5	1	1	1	0.653	0	-2	17	"Equal Work"	2	"R"	0.625
"44W"	"E_Train.csv"	"08/29/15"	14	2	3	10	10	0	1	1	0.69	0	0	17	"Equal Work"	2	"N"	0.5
"44W"	"E_Train.csv"	"08/29/15"	15	2	3	10	9	-1	1	1	2.255	0	1	17	"Equal Work"	2	"L"	0.473684210526316
"44W"	"E_Train.csv"	"08/29/15"	16	2	3	4	2	-1	1	1	3.1	0	2	17	"Equal Work"	2	"L"	0.333333333333333
"44W"	"E_Train.csv"	"08/29/15"	17	2	3	2	4	1	1	1	1.285	0	-2	17	"Equal Work"	2	"R"	0.666666666666667
"44W"	"E_Train.csv"	"08/29/15"	18	2	3	8	3	-1	1	1	0.726	0	5	17	"Equal Work"	2	"L"	0.272727272727273
"44W"	"E_Train.csv"	"08/29/15"	19	2	3	10	5	-1	1	1	6.553	0	5	17	"Equal Work"	2	"L"	0.333333333333333
"44W"	"E_Train.csv"	"08/29/15"	20	2	3	2	1	-1	1	1	1.105	0	1	17	"Equal Work"	2	"L"	0.333333333333333
"44W"	"E_Train.csv"	"08/29/15"	21	2	3	6	7	1	1	1	1.56	1	-1	17	"Equal Work"	2	"R"	0.538461538461538
"44W"	"E_Train.csv"	"08/29/15"	22	2	3	10	1	-1	1	1	1.661	0	9	17	"Equal Work"	2	"L"	0.0909090909090909
"44W"	"E_Train.csv"	"08/29/15"	23	2	3	9	4	-1	1	1	1.509	0	5	17	"Equal Work"	2	"L"	0.307692307692308
"44W"	"E_Train.csv"	"08/29/15"	24	2	3	2	8	1	1	1	2.413	1	-6	17	"Equal Work"	2	"R"	0.8
"44W"	"E_Train.csv"	"08/29/15"	25	2	3	4	5	1	1	1	1.215	0	-1	17	"Equal Work"	2	"R"	0.555555555555556
"44W"	"E_Train.csv"	"08/29/15"	26	2	3	4	9	1	1	1	2.338	1	-5	17	"Equal Work"	2	"R"	0.692307692307692
"44W"	"E_Train.csv"	"08/29/15"	27	2	3	2	9	1	1	1	5.004	1	-7	17	"Equal Work"	2	"R"	0.818181818181818
"44W"	"E_Train.csv"	"08/29/15"	28	2	3	8	2	-1	1	1	2.047	0	6	17	"Equal Work"	2	"L"	0.2
"44W"	"E_Train.csv"	"08/29/15"	29	2	3	3	2	-1	1	1	4.637	0	1	17	"Equal Work"	2	"L"	0.4
"44W"	"E_Train.csv"	"08/29/15"	30	2	3	6	9	1	1	1	2.32	1	-3	17	"Equal Work"	2	"R"	0.6
"44W"	"E_Train.csv"	"08/29/15"	31	2	3	9	8	-1	1	1	0.877	1	1	17	"Equal Work"	2	"L"	0.470588235294118
"44W"	"E_Train.csv"	"08/29/15"	32	2	3	9	5	-1	1	1	1.246	1	4	17	"Equal Work"	2	"L"	0.357142857142857
"44W"	"E_Train.csv"	"08/29/15"	33	2	3	9	7	-1	1	1	2.704	1	2	17	"Equal Work"	2	"L"	0.4375
"44W"	"E_Train.csv"	"08/29/15"	34	2	3	7	5	-1	1	1	1.503	1	2	17	"Equal Work"	2	"L"	0.416666666666667
"44W"	"E_Train.csv"	"08/29/15"	35	2	3	1	7	1	1	1	1.165	1	-6	17	"Equal Work"	2	"R"	0.875
"44W"	"E_Train.csv"	"08/29/15"	36	2	3	1	5	1	1	1	1.516	1	-4	17	"Equal Work"	2	"R"	0.833333333333333
"44W"	"E_Train.csv"	"08/29/15"	37	2	3	2	2	0	1	1	4.594	1	0	17	"Equal Work"	2	"N"	0.5
"44W"	"E_Train.csv"	"08/29/15"	38	2	3	10	7	-1	1	1	3.813	1	3	17	"Equal Work"	2	"L"	0.411764705882353
"44W"	"E_Train.csv"	"08/29/15"	39	2	3	9	1	-1	1	1	3.633	1	8	17	"Equal Work"	2	"L"	0.1
"44W"	"E_Train.csv"	"08/29/15"	40	2	3	8	5	-1	1	1	1.257	1	3	17	"Equal Work"	2	"L"	0.384615384615385
"44W"	"E_Train.csv"	"08/29/15"	41	2	3	3	10	1	1	1	3.361	1	-7	17	"Equal Work"	2	"R"	0.769230769230769
"44W"	"E_Train.csv"	"08/29/15"	42	2	3	3	4	1	1	1	0.879	1	-1	17	"Equal Work"	2	"R"	0.571428571428571
"44W"	"E_Train.csv"	"08/29/15"	43	2	3	5	5	0	1	1	2.71	1	0	17	"Equal Work"	2	"N"	0.5
"44W"	"E_Train.csv"	"08/29/15"	44	2	3	1	1	0	1	1	1.41	1	0	17	"Equal Work"	2	"N"	0.5
"44W"	"E_Train.csv"	"08/29/15"	45	2	3	6	10	1	1	1	2.284	1	-4	17	"Equal Work"	2	"R"	0.625
"44W"	"E_Train.csv"	"08/29/15"	46	2	3	4	3	-1	1	1	1.973	1	1	17	"Equal Work"	2	"L"	0.428571428571429
"44W"	"E_Train.csv"	"08/29/15"	47	2	3	5	6	1	1	1	1.083	1	-1	17	"Equal Work"	2	"R"	0.545454545454545
"44W"	"E_Train.csv"	"08/29/15"	48	2	3	1	10	1	1	1	0.813	1	-9	17	"Equal Work"	2	"R"	0.909090909090909
"44W"	"E_Train.csv"	"08/29/15"	49	2	3	10	4	-1	1	1	1.487	1	6	17	"Equal Work"	2	"L"	0.285714285714286
"44W"	"E_Train.csv"	"08/29/15"	50	2	3	1	9	1	1	1	1.111	1	-8	17	"Equal Work"	2	"R"	0.9
"44W"	"E_Train.csv"	"08/29/15"	51	2	3	3	9	1	1	1	1.806	1	-6	17	"Equal Work"	2	"R"	0.75
"44W"	"E_Train.csv"	"08/29/15"	52	2	3	3	7	1	1	1	3.086	1	-4	17	"Equal Work"	2	"R"	0.7
"44W"	"E_Train.csv"	"08/29/15"	53	2	3	2	3	1	1	1	1.641	1	-1	17	"Equal Work"	2	"R"	0.6
"44W"	"E_Train.csv"	"08/29/15"	54	2	3	4	1	-1	1	1	2.177	1	3	17	"Equal Work"	2	"L"	0.2
"44W"	"E_Train.csv"	"08/29/15"	55	2	3	2	7	1	1	1	0.715	1	-5	17	"Equal Work"	2	"R"	0.777777777777778
"44W"	"E_Train.csv"	"08/29/15"	56	2	3	9	10	1	1	1	1.619	1	-1	17	"Equal Work"	2	"R"	0.526315789473684
"44W"	"E_Train.csv"	"08/29/15"	57	2	3	7	9	1	1	1	1.415	1	-2	17	"Equal Work"	2	"R"	0.5625
"44W"	"E_Train.csv"	"08/29/15"	58	2	3	7	1	-1	1	1	3.213	0	6	17	"Equal Work"	2	"L"	0.125
"44W"	"E_Train.csv"	"08/29/15"	59	2	3	2	6	1	1	1	1.597	1	-4	17	"Equal Work"	2	"R"	0.75
"44W"	"E_Train.csv"	"08/29/15"	60	2	3	5	8	1	1	1	0.71	1	-3	17	"Equal Work"	2	"R"	0.615384615384615
"44W"	"E_Train.csv"	"08/29/15"	61	2	3	10	2	-1	1	1	6.061	0	8	17	"Equal Work"	2	"L"	0.166666666666667
"44W"	"E_Train.csv"	"08/29/15"	62	2	3	7	2	-1	1	1	1.451	1	5	17	"Equal Work"	2	"L"	0.222222222222222
"44W"	"E_Train.csv"	"08/29/15"	63	2	3	7	10	1	1	1	1.618	1	-3	17	"Equal Work"	2	"R"	0.588235294117647
"44W"	"E_Train.csv"	"08/29/15"	64	2	3	1	8	1	1	1	0.866	1	-7	17	"Equal Work"	2	"R"	0.888888888888889
"44W"	"E_Train.csv"	"08/29/15"	65	2	3	9	6	-1	1	1	1.402	1	3	17	"Equal Work"	2	"L"	0.4
"44W"	"E_Train.csv"	"08/29/15"	66	2	3	5	7	1	1	1	4.839	1	-2	17	"Equal Work"	2	"R"	0.583333333333333
"44W"	"E_Train.csv"	"08/29/15"	67	2	3	3	3	0	1	1	2.716	1	0	17	"Equal Work"	2	"N"	0.5
"44W"	"E_Train.csv"	"08/29/15"	68	2	3	1	3	1	1	1	1.214	1	-2	17	"Equal Work"	2	"R"	0.75
"44W"	"E_Train.csv"	"08/29/15"	69	2	3	7	7	0	1	1	1.408	1	0	17	"Equal Work"	2	"N"	0.5
"44W"	"E_Train.csv"	"08/29/15"	70	2	3	10	6	-1	1	1	1.624	1	4	17	"Equal Work"	2	"L"	0.375
"44W"	"E_Train.csv"	"08/29/15"	71	2	3	6	6	0	1	1	1.082	1	0	17	"Equal Work"	2	"N"	0.5
"44W"	"E_Train.csv"	"08/29/15"	72	2	3	5	9	1	1	1	1.908	1	-4	17	"Equal Work"	2	"R"	0.642857142857143
"44W"	"E_Train.csv"	"08/29/15"	73	2	3	4	8	1	1	1	0.789	1	-4	17	"Equal Work"	2	"R"	0.666666666666667
"44W"	"E_Train.csv"	"08/29/15"	74	2	3	3	6	1	1	1	1.799	1	-3	17	"Equal Work"	2	"R"	0.666666666666667
"44W"	"E_Train.csv"	"08/29/15"	75	2	3	9	2	-1	1	1	2.643	1	7	17	"Equal Work"	2	"L"	0.181818181818182
"44W"	"E_Train.csv"	"08/29/15"	76	2	3	8	9	1	1	1	2.283	1	-1	17	"Equal Work"	2	"R"	0.529411764705882
"44W"	"E_Train.csv"	"08/29/15"	77	2	3	10	3	-1	1	1	2.705	1	7	17	"Equal Work"	2	"L"	0.230769230769231
"44W"	"E_Train.csv"	"08/29/15"	78	2	3	1	4	1	1	1	1.145	1	-3	17	"Equal Work"	2	"R"	0.8
"44W"	"E_Train.csv"	"08/29/15"	79	2	3	8	1	-1	1	1	1.464	1	7	17	"Equal Work"	2	"L"	0.111111111111111
"44W"	"E_Train.csv"	"08/29/15"	80	2	3	5	4	-1	1	1	1.054	1	1	17	"Equal Work"	2	"L"	0.444444444444444
"44W"	"E_Train.csv"	"08/29/15"	81	2	3	6	2	-1	1	1	2.849	1	4	17	"Equal Work"	2	"L"	0.25
"44W"	"E_Train.csv"	"08/29/15"	82	2	3	8	6	-1	1	1	1.222	1	2	17	"Equal Work"	2	"L"	0.428571428571429
"44W"	"E_Train.csv"	"08/29/15"	83	2	3	6	8	1	1	1	0.927	1	-2	17	"Equal Work"	2	"R"	0.571428571428571
"44W"	"E_Train.csv"	"08/29/15"	84	2	3	8	4	-1	1	1	1.488	1	4	17	"Equal Work"	2	"L"	0.333333333333333
"44W"	"E_Train.csv"	"08/29/15"	85	2	3	6	1	-1	1	1	2.467	1	5	17	"Equal Work"	2	"L"	0.142857142857143
"44W"	"E_Train.csv"	"08/29/15"	86	2	3	3	8	1	1	1	2.029	1	-5	17	"Equal Work"	2	"R"	0.727272727272727
"44W"	"E_Train.csv"	"08/29/15"	87	2	3	7	6	-1	1	1	2.127	1	1	17	"Equal Work"	2	"L"	0.461538461538462
"44W"	"E_Train.csv"	"08/29/15"	88	2	3	1	2	1	1	1	1.845	1	-1	17	"Equal Work"	2	"R"	0.666666666666667
"44W"	"E_Train.csv"	"08/29/15"	89	2	3	4	6	1	1	1	1.054	1	-2	17	"Equal Work"	2	"R"	0.6
"44W"	"E_Train.csv"	"08/29/15"	90	2	3	8	7	-1	1	1	1.081	1	1	17	"Equal Work"	2	"L"	0.466666666666667
"44W"	"E_Train.csv"	"08/29/15"	91	2	3	6	3	-1	1	1	1.714	1	3	17	"Equal Work"	2	"L"	0.333333333333333
"44W"	"E_Train.csv"	"08/29/15"	92	2	3	5	1	-1	1	1	1.426	1	4	17	"Equal Work"	2	"L"	0.166666666666667
"44W"	"E_Train.csv"	"08/29/15"	93	2	3	2	10	1	1	1	1.107	1	-8	17	"Equal Work"	2	"R"	0.833333333333333
"44W"	"E_Train.csv"	"08/29/15"	94	2	3	7	4	-1	1	1	2.07	1	3	17	"Equal Work"	2	"L"	0.363636363636364
"44W"	"E_Train.csv"	"08/29/15"	95	2	3	5	3	-1	1	1	0.991	1	2	17	"Equal Work"	2	"L"	0.375
"44W"	"E_Train.csv"	"08/29/15"	96	2	3	5	10	1	1	1	1.611	1	-5	17	"Equal Work"	2	"R"	0.666666666666667
"44W"	"E_Train.csv"	"08/29/15"	97	2	3	5	2	-1	1	1	1.915	1	3	17	"Equal Work"	2	"L"	0.285714285714286
"44W"	"E_Train.csv"	"08/29/15"	98	2	3	2	5	1	1	1	0.673	1	-3	17	"Equal Work"	2	"R"	0.714285714285714
"44W"	"E_Train.csv"	"08/29/15"	99	2	3	10	8	-1	1	1	1.139	1	2	17	"Equal Work"	2	"L"	0.444444444444444
"44W"	"E_Train.csv"	"08/29/15"	100	2	3	3	1	-1	1	1	1.559	1	2	17	"Equal Work"	2	"L"	0.25
"44W"	"E_Train.csv"	"08/29/15"	101	2	3	2	1	-1	1	1	0.82	1	1	17	"Equal Work"	2	"L"	0.333333333333333
"44W"	"E_Train.csv"	"08/29/15"	102	2	3	10	5	-1	1	1	1.771	1	5	17	"Equal Work"	2	"L"	0.333333333333333
"44W"	"E_Train.csv"	"08/29/15"	103	2	3	5	5	0	1	1	2.45	1	0	17	"Equal Work"	2	"N"	0.5
"44W"	"E_Train.csv"	"08/29/15"	104	2	3	5	1	-1	1	1	1.46	1	4	17	"Equal Work"	2	"L"	0.166666666666667
"44W"	"E_Train.csv"	"08/29/15"	105	2	3	2	6	1	1	1	1.745	1	-4	17	"Equal Work"	2	"R"	0.75
"44W"	"E_Train.csv"	"08/29/15"	106	2	3	1	7	1	1	1	0.739	1	-6	17	"Equal Work"	2	"R"	0.875
"44W"	"E_Train.csv"	"08/29/15"	107	2	3	5	9	1	1	1	1.049	1	-4	17	"Equal Work"	2	"R"	0.642857142857143
"44W"	"E_Train.csv"	"08/29/15"	108	2	3	2	4	1	1	1	1.996	1	-2	17	"Equal Work"	2	"R"	0.666666666666667
"44W"	"E_Train.csv"	"08/29/15"	109	2	3	9	1	-1	1	1	0.886	1	8	17	"Equal Work"	2	"L"	0.1
"44W"	"E_Train.csv"	"08/29/15"	110	2	3	5	8	1	1	1	1.075	1	-3	17	"Equal Work"	2	"R"	0.615384615384615
"44W"	"E_Train.csv"	"08/29/15"	111	2	3	10	9	-1	1	1	1.026	1	1	17	"Equal Work"	2	"L"	0.473684210526316
"44W"	"E_Train.csv"	"08/29/15"	112	2	3	1	4	1	1	1	2.387	1	-3	17	"Equal Work"	2	"R"	0.8
"44W"	"E_Train.csv"	"08/29/15"	113	2	3	5	4	-1	1	1	1.428	1	1	17	"Equal Work"	2	"L"	0.444444444444444
"44W"	"E_Train.csv"	"08/29/15"	114	2	3	6	3	-1	1	1	1.002	1	3	17	"Equal Work"	2	"L"	0.333333333333333
"44W"	"E_Train.csv"	"08/29/15"	115	2	3	1	1	0	1	1	1.409	1	0	17	"Equal Work"	2	"N"	0.5
"44W"	"E_Train.csv"	"08/29/15"	116	2	3	4	5	1	1	1	2.776	1	-1	17	"Equal Work"	2	"R"	0.555555555555556
"44W"	"E_Train.csv"	"08/29/15"	117	2	3	9	5	-1	1	1	1.743	1	4	17	"Equal Work"	2	"L"	0.357142857142857
"44W"	"E_Train.csv"	"08/29/15"	118	2	3	1	3	1	1	1	1.361	1	-2	17	"Equal Work"	2	"R"	0.75
"44W"	"E_Train.csv"	"08/29/15"	119	2	3	4	1	-1	1	1	0.822	1	3	17	"Equal Work"	2	"L"	0.2
"44W"	"E_Train.csv"	"08/29/15"	120	2	3	7	5	-1	1	1	2.043	1	2	17	"Equal Work"	2	"L"	0.416666666666667
"44W"	"E_Train.csv"	"08/29/15"	121	2	3	10	3	-1	1	1	0.837	1	7	17	"Equal Work"	2	"L"	0.230769230769231
"44W"	"E_Train.csv"	"08/29/15"	122	2	3	3	9	1	1	1	0.959	1	-6	17	"Equal Work"	2	"R"	0.75
"44W"	"E_Train.csv"	"08/29/15"	123	2	3	8	2	-1	1	1	1.887	1	6	17	"Equal Work"	2	"L"	0.2
"44W"	"E_Train.csv"	"08/29/15"	124	2	3	1	8	1	1	1	1.252	1	-7	17	"Equal Work"	2	"R"	0.888888888888889
"44W"	"E_Train.csv"	"08/29/15"	125	2	3	5	3	-1	1	1	1.692	1	2	17	"Equal Work"	2	"L"	0.375
"44W"	"E_Train.csv"	"08/29/15"	126	2	3	1	10	1	1	1	1.45	1	-9	17	"Equal Work"	2	"R"	0.909090909090909
"44W"	"E_Train.csv"	"08/29/15"	127	2	3	4	7	1	1	1	1.743	1	-3	17	"Equal Work"	2	"R"	0.636363636363636
"44W"	"E_Train.csv"	"08/29/15"	128	2	3	3	4	1	1	1	1.184	1	-1	17	"Equal Work"	2	"R"	0.571428571428571
"44W"	"E_Train.csv"	"08/29/15"	129	2	3	4	4	0	1	1	0.987	1	0	17	"Equal Work"	2	"N"	0.5
"44W"	"E_Train.csv"	"08/29/15"	130	2	3	9	2	-1	1	1	1.629	0	7	17	"Equal Work"	2	"L"	0.181818181818182
"44W"	"E_Train.csv"	"08/29/15"	131	2	3	7	2	-1	1	1	2.977	1	5	17	"Equal Work"	2	"L"	0.222222222222222
"44W"	"E_Train.csv"	"08/29/15"	132	2	3	10	4	-1	1	1	1.496	1	6	17	"Equal Work"	2	"L"	0.285714285714286
"44W"	"E_Train.csv"	"08/29/15"	133	2	3	3	2	-1	1	1	0.89	1	1	17	"Equal Work"	2	"L"	0.4
"44W"	"E_Train.csv"	"08/29/15"	134	2	3	2	10	1	1	1	2.133	1	-8	17	"Equal Work"	2	"R"	0.833333333333333
"44W"	"E_Train.csv"	"08/29/15"	135	2	3	4	10	1	1	1	1.439	1	-6	17	"Equal Work"	2	"R"	0.714285714285714
"44W"	"E_Train.csv"	"08/29/15"	136	2	3	6	1	-1	1	1	2.311	0	5	17	"Equal Work"	2	"L"	0.142857142857143
"44W"	"E_Train.csv"	"08/29/15"	137	2	3	3	3	0	1	1	2.981	1	0	17	"Equal Work"	2	"N"	0.5
"44W"	"E_Train.csv"	"08/29/15"	138	2	3	6	2	-1	1	1	1.891	1	4	17	"Equal Work"	2	"L"	0.25
"44W"	"E_Train.csv"	"08/29/15"	139	2	3	9	9	0	1	1	1.455	1	0	17	"Equal Work"	2	"N"	0.5
"44W"	"E_Train.csv"	"08/29/15"	140	2	3	9	7	-1	1	1	0.686	1	2	17	"Equal Work"	2	"L"	0.4375
"44W"	"E_Train.csv"	"08/29/15"	141	2	3	6	5	-1	1	1	0.719	1	1	17	"Equal Work"	2	"L"	0.454545454545455
"44W"	"E_Train.csv"	"08/29/15"	142	2	3	8	8	0	1	1	1.506	1	0	17	"Equal Work"	2	"N"	0.5
"44W"	"E_Train.csv"	"08/29/15"	143	2	3	2	9	1	1	1	1.777	1	-7	17	"Equal Work"	2	"R"	0.818181818181818
"44W"	"E_Train.csv"	"08/29/15"	144	2	3	6	10	1	1	1	0.633	1	-4	17	"Equal Work"	2	"R"	0.625
"44W"	"E_Train.csv"	"08/29/15"	145	2	3	4	3	-1	1	1	1.321	1	1	17	"Equal Work"	2	"L"	0.428571428571429
"44W"	"E_Train.csv"	"08/29/15"	146	2	3	7	9	1	1	1	1.965	1	-2	17	"Equal Work"	2	"R"	0.5625
"44W"	"E_Train.csv"	"08/29/15"	147	2	3	10	8	-1	1	1	1.085	1	2	17	"Equal Work"	2	"L"	0.444444444444444
"44W"	"E_Train.csv"	"08/29/15"	148	2	3	6	4	-1	1	1	0.335	1	2	17	"Equal Work"	2	"L"	0.4
"44W"	"E_Train.csv"	"08/29/15"	149	2	3	10	7	-1	1	1	0.721	1	3	17	"Equal Work"	2	"L"	0.411764705882353
"44W"	"E_Train.csv"	"08/29/15"	150	2	3	10	2	-1	1	1	10.574	1	8	17	"Equal Work"	2	"L"	0.166666666666667
"44W"	"E_Train.csv"	"08/29/15"	151	2	3	2	8	1	1	1	1.783	1	-6	17	"Equal Work"	2	"R"	0.8
"44W"	"E_Train.csv"	"08/29/15"	152	2	3	4	2	-1	1	1	2.196	1	2	17	"Equal Work"	2	"L"	0.333333333333333
"44W"	"E_Train.csv"	"08/29/15"	153	2	3	3	7	1	1	1	2.165	1	-4	17	"Equal Work"	2	"R"	0.7
"44W"	"E_Train.csv"	"08/29/15"	154	2	3	3	10	1	1	1	2.054	1	-7	17	"Equal Work"	2	"R"	0.769230769230769
"44W"	"E_Train.csv"	"08/29/15"	155	2	3	2	3	1	1	1	1.088	1	-1	17	"Equal Work"	2	"R"	0.6
"44W"	"E_Train.csv"	"08/29/15"	156	2	3	8	4	-1	1	1	2.512	1	4	17	"Equal Work"	2	"L"	0.333333333333333
